区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
中部,合肥,2025,财政预算报告,human,预备费,13．安排预备费10亿元,100000.0,,5合肥市2025预算.txt
中部,洛阳,2021,财政预算报告,human,补助,出2.3亿元，补助下级支出118.2亿元，市补助省直管县支出8000万元，上解上级支出47.9亿元,1182000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,文化,文化旅游体育与传媒支出7亿元，增,70000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,补助,补助下级支出118.2亿元，其中：返还性支出10.1亿元，一,1182000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,补助,14.8亿元，县级基本财力保障机制奖补资金6.9亿元，结算补助,69000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,补助,市补助省直管县支出8000万元,8000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,physical,项目支出,其他项目支出6.9亿元,69000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,社区,1.城乡社区支出232.5亿元，主要安排项目有：征地和拆迁,2325000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,physical,专项支出,补偿专项支出120.4亿元,1204000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,physical,改造,能改造市级配套项目资金2.3亿元,23000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,physical,交通运输,2.交通运输支出2.7亿元，主要安排高速公路还贷及日常养护,27000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,补助,本级支出9280万元，补助下级支出1188万元,9280.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,解决历史遗留问题及改革成本,项目情况是：1.解决历史遗留问题及改革成本支出940万元,940.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,保险,2021年全市社会保险基金预算支出153.2亿元，比上年执行,1532000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,养老,1.城乡居民基本养老保险基金支出13.5亿元，其中：基本养,135000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,养老,2.机关事业单位基本养老保险基金支出45.6亿元，其中：基,456000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,养老,本养老金支出45.6亿元,456000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,医疗,3.职工基本医疗保险基金支出38.2亿元，其中：统筹基金支,382000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,医疗,4.城乡居民基本医疗保险基金支出48.8亿元，其中：基本医,488000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,保险,疗保险待遇支出45.1亿元，大病保险支出3.6亿元,451000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,保险,5.工伤保险基金支出2亿元，其中：工伤保险待遇支出1.9亿元,20000.0,,洛阳市2021预算.txt
中部,洛阳,2021,财政预算报告,human,保险,2021年全市社会保险基金预算收支相抵，当年结余7.4亿元，,74000.0,,洛阳市2021预算.txt
中部,洛阳,2022,财政决算报告,human,奖励,筹措奖励资金5760万元，实施规上企业满负荷生产奖励政策，,5760.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,human,科技,偿资金池，为科技型、高成长型中小企业提供信用贷款8.6亿元,86000.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,human,补助,争取副中心城市建设补助资金15亿元，,150000.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,human,补助,取中央保障性安居工程补助资金9.2亿元，用于老旧小区、棚户区,92000.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,human,农林水支出,全市农林水支出64.9亿元，,649000.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,human,就业,全市社会保障和就业支出81.3亿元,813000.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,human,卫生,全市卫生健康支出65.8亿元,658000.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,physical,生态保护,程上级资金13.7亿元，提升我市生态保护修复水平,137000.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,physical,生态保护,河流域生态保护和高质量发展奖补资金2.4亿元，支持做好黄河湿,24000.0,,洛阳市2022决算.txt
中部,洛阳,2022,财政决算报告,human,绩效,质增效，调减项目预算7.9亿元，预算绩效从“软指标”变为“硬,79000.0,,洛阳市2022决算.txt
中部,洛阳,2023,财政决算报告,human,科技,“科技贷”资金池总规模6970万元，贷款发放额度5.3亿元,6970.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,奖励,筹措资金5083万元，奖励251家规上工业企业满负荷生产以及,5083.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,创新,筹措资金1.8亿元，支持企业科技创新、,18000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,补助,争取省级铝产业转型升级补助资金2.6亿元，推,26000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,physical,工程,“351”工作举措，筹措资金6.8亿元，支持玄武门大街提升改造工程、,68000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,学校,资金18.4亿元，优化城市区学校布局，支持城市区7所高中迁建、,184000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,保障,筹措资金7.3亿元，支持保障性租赁住房建设、推进城镇老旧,73000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,农林水支出,落实“151”工作举措，全市农林水支出64.9亿元，促,649000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,physical,乡村振兴,要求，各级财政累计安排乡村振兴衔接资金20.9亿元，资金规模居,209000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,奖励,我市获得优秀等次，获得奖励资金1800万元,1800.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,教育,全市教育支出119.4亿元，促进全市城乡义务教育,1194000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,卫生,全市卫生健康支出67.9亿元，提高城乡居民医保,679000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,就业,全市社会保障和就业支出86.3亿元，,863000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,文化,全市文化旅游体育与传媒支出12.3亿元，推进公共文化服,123000.0,,洛阳市2023决算.txt
中部,洛阳,2023,财政决算报告,human,补贴,发放补贴33.6亿元，惠及群众206.7万人,336000.0,,洛阳市2023决算.txt
中部,洛阳,2024,财政决算报告,human,补助,支出完成3000万元，加上补助,3000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,制造业,实“136”工作举措，争取省制造业高质量发展资金8741万元、燃,8741.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,补助,料电池汽车示范应用补助资金968万元，支持制造业高质量发展,968.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,创新,争取创新专项资金1436.2万元、知识产权项目资金290万元，支,1436.2,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,physical,建设,资金4.5亿元，加强老旧小区改造和租赁住房建设,45000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,绩效评价,补助资金21.3亿元，在全省年度衔接资金绩效评价中被评为优秀，,213000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,奖励,获奖励资金2000万元,2000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,physical,建设,下达高标准农田建设资金4.5亿元，深入,45000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,补贴,下达耕地地力保护补贴资金5.6亿元，落实,56000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,physical,农村,争取农村综合改革资金2亿元，支持村内公,20000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,教育,全市教育支出120.1亿元，促进城乡义务教育资源均衡配置，,1201000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,卫生,全市卫生健康支出70.5亿元，提高城乡居民医保,705000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,就业,全市社会保障和就业支出90.7亿元，,907000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,服务,游体育与传媒支出15.1亿元，推动健全现代公共文化服务体系，,151000.0,,洛阳市2024决算.txt
中部,洛阳,2024,财政决算报告,human,绩效评价,项目开展绩效评价评估，涉及财政资金5亿元，压减金额7888.9万元，压减率15.8%,50000.0,,洛阳市2024决算.txt
中部,洛阳,2025,财政预算报告,physical,产业,落实产业发展“136”工作举措，筹措资金1.2亿元，支持企业,12000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,physical,产业,筹措资金4981万元，支持大连理工大学洛阳产业研究院及,4981.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,physical,道路,落实城市提质“351”工作举措，筹措资金8.3亿元，推动玄武门大街、龙顾路、兰台路等14条道路及雨污管网,83000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,physical,城市,筹措资金8.5亿元，支持城市,85000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,physical,改造,筹措资金4.5亿元，加强城镇老旧小区改造和租赁住房,45000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,human,健康,措，全市农林水支出80.9亿元，积极保障乡村振兴健康发展,809000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,human,教育,全市教育支出120.1亿元，促进全市城乡义务教育资源均衡配置，,1201000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,human,医疗,全市卫生健康支出70.5亿元，提高城乡居民参加医疗,705000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,human,就业,全市社会保障和就业支出90.7亿元，促进就业,907000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,human,文化,全市文化旅游与传媒支出15.1亿元，支持博物,151000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,human,绩效,大、涉及面广的18个重点项目开展绩效评估，涉及财政资金5亿元，压减金额7889万元，压减率15.8%,50000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,physical,城市,城市区征迁补偿支出102亿元）,1020000.0,,洛阳市2025预算.txt
中部,洛阳,2025,财政预算报告,human,工资,“保工资、保运转”的基础上，2025年统筹安排财政预算资金105.5亿元（不含按体制需返还城市区征迁补偿支出102亿元），重点,1055000.0,,洛阳市2025预算.txt
中部,郑州,2021,财政决算报告,human,补助,共预算支出610.4亿元，补助下级支出412.5亿元，上解上级支,6104000.0,,1郑州市2021决算.txt
中部,郑州,2021,财政决算报告,human,新能源汽车,增下达新能源汽车奖补26亿元,260000.0,,1郑州市2021决算.txt
中部,郑州,2021,财政决算报告,human,预备费,年年初预算安排预备费6亿元，预算执行中支出6亿元用于疫情,60000.0,,1郑州市2021决算.txt
中部,郑州,2021,财政决算报告,human,补助,国有资本经营预算补助下级支出0.8亿元，国有资本经营预算调,8000.0,,1郑州市2021决算.txt
中部,郑州,2022,财政预算报告,human,教育,其中：教育、社会保障、医疗等民生支出完成1219.9亿元，占一,12199000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,医院,投入资金18.7亿元，支持新冠疫苗接种、定点医院救治运营、一线医务人员工作补助等，全市累计接,187000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,补贴,持续实施契税惠民政策，发放契税补贴4亿元，切实让群众享受到政策红利,40000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,招商引资,投入资金25.5亿元，支持汽车等重点产业转型升级、招商引资重点项目建设及“卡脖子”重点技术攻,255000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,physical,产业,投入资金1亿元支持紫光等数字经济产业项目推进，推动产业技术化、智能化、绿色化发展,10000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,physical,建设,投入资金259.5亿元，支持轨道交通6号线等5条地铁线路建设，轨道交通运营里程达到206.3公,2595000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,physical,建设,投入资金30亿元，支持对外开放平台建设、对外经济技术合作及外贸经济发展,300000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,高校,投入资金137.5亿元，支持高校毕业生、农民工、就业困难人员等重点群体就业，全市新增城镇就业,1375000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,教育,投入资金246.3亿元，落实城乡义务教育经费保障政策、幼儿园发展奖补政策，促进城乡义务教育均衡,2463000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,医疗,投入资金117.5亿元，支持常态化疫情防控，全面实施基本医疗保险和生育保险市级统筹，城乡居民医,1175000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,博物馆,投入资金19.3亿元，支持郑州纺织工业遗址博物馆、郑州运河遗产博物馆等建设，郑州商都遗址博物,193000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,棚户区改造,投入资金63.2亿元，支持老旧小区改造开工建设369个、公租房建设项目62个，加快棚户区改造、安置房,632000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,补贴,策，发放购房补贴4.8亿元,48000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,研发,投入资金145.9亿元，支持打好蓝天、碧水、净土保卫战，支持新能源汽车研发推广，扎实推进碳达,1459000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,physical,建设,投入资金18.1亿元，支持建设美丽乡村精品村50个、高标准农田2万亩、高标准“菜,181000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,绩效,推进绩效管理扩围提质，预算单位自评涉及项目1253个、资金142.4亿元,1424000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,physical,直达资金,管好用好直达资金，全年接收直达资金133.9亿元，已分配129.8亿元，分配进度96.9%，有力支持基层落实,1339000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,补贴,实行全市惠民惠农财政补贴资金“一卡通”，发放58个补贴项目、资金1.2亿元，受益群众20.8万,12000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,physical,建设,具体安排情况是：增值税42.5亿元、企业所得税27.2亿元、城市维护建设税7.4亿元、专项,425000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,医疗,基金支出22.4亿元，机关事业单位基本养老保险基金支出55.2亿元，城镇职工基本医疗保险（含生育保险）基金支出119.5亿元，城乡居民基本医疗保险基金支出61.1亿元等,224000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,人才,安排资金36亿元，支持健全创新激励和保障机制，构建以高端人才为引领、以应用型技术人,360000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,制造业,安排资金31.9亿元，以制造业高质量发展为主攻方向，引导金融机构增加制造业中长期贷款，,319000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,physical,基础设施建设,安排资金307.4亿元，支持完善轨道交通、城市道路、垃圾处理、供水管网等基础设施建设，提升,3074000.0,,2郑州市2022预算.txt
中部,郑州,2022,财政预算报告,human,就业,安排资金132亿元，着力提高民生保障水平，坚持以人民为中心，强化就业优先导向，加大对,1320000.0,,2郑州市2022预算.txt
中部,郑州,2023,财政决算报告,human,保障,支出34.1亿元，县级基本财力保障机制奖补资金支出6.9亿元，,341000.0,,3郑州市2023决算.txt
中部,郑州,2023,财政决算报告,human,教育,结算补助支出55.6亿元，固定数额补助支出45.8亿元，教育共同,556000.0,,3郑州市2023决算.txt
中部,郑州,2023,财政决算报告,human,公益金,主要项目为：国有土地使用权出让160亿元，彩票公益金1.9亿元，大中型水库移民后期扶持基金1亿元等,10000.0,,3郑州市2023决算.txt
中部,郑州,2023,财政决算报告,human,资金评价,18个项目资金评价涉及预算单位16个、财政资金13.9亿元，评,139000.0,,3郑州市2023决算.txt
中部,郑州,2024,财政决算报告,human,创新,拨付资金89.6亿元，支持科技创新,896000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,制造业,拨付资金19.7亿元，支持先进制造业,197000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,人才,拨付资金11.5亿元，支持人才引进,115000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,活动,投入资金1.8亿元，举办促消费活动600余场，,18000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,physical,城市,拨付资金375.5亿元，支持城市更新,3755000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,就业,促进就业和社会保障，全市社会保障和就业支出135.1亿元，新增城镇就业13.93万人、农村劳动力转移就业3.56万人,1351000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,教育,全市教育支出255.8亿元,2558000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,体育,体育与传媒支出23.8亿元,238000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,医疗,提升医疗卫生服务能力，全市卫生健康支出116.3亿元,1163000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,补助,预算支出853.5亿元，补助下级支出294.7亿元，上解上级支出,8535000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,补助,共预算支出503.7亿元，补助下级支出251.8亿元，上解上级支,5037000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,文化,5.文化旅游体育与传媒支出9.4亿元，为调整预算的84.8%，,94000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,就业,6.社会保障和就业支出50.2亿元，为调整预算的90.2%，下,502000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,资源勘探工业信息等支出,12.资源勘探工业信息等支出12.8亿元，为调整预算的,128000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,自然资源海洋气象等支出,15.自然资源海洋气象等支出2.3亿元，为调整预算的89.1%，,23000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,应急,18.灾害防治及应急管理支出5.1亿元，为调整预算的97.6%，,51000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,教育,结转项目主要有：教育支出5.2亿元、科学技术支,52000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,卫生,出5.3亿元、卫生健康支出5.5亿元，节能环保支出8.6亿元，,55000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,社区,城乡社区支出4.5亿元、农林水支出2.0亿元等（详见附表19）,45000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,预备费,2024年市本级年初预算安排预备费6.5亿元，当年未安排支,65000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,补助,性基金支出153.1亿元，补助下级支出200.4亿元，上解上级支,1531000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,资源勘探工业信息等支出,2.资源勘探工业信息等支出31.0亿元，为调整预算的99.9%，,310000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,保障,移支付44.7亿元，县级基本财力保障机制奖补资金7.3亿元，结,73000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,保障,移支付35.4亿元，县级基本财力保障机制奖补资金7.2亿元，结,72000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,human,绩效评价,体支出开展财政重点绩效评价，涉及财政资金69.3亿元，评价,693000.0,,4郑州市2024决算.txt
中部,郑州,2024,财政决算报告,physical,建设,已支出58.9亿元，支出进度70.1%，其中：用于项目建设的新增,589000.0,,4郑州市2024决算.txt
中部,郑州,2025,财政预算报告,physical,建设,加氢站建设等项目资金申报，共争取资金11.2亿元,112000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,人才,拨付人才专项资金11.5亿元,115000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,就业,全市社会保障和就业支出135亿元,1350000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,教育,全市教育支出255.8亿元,2558000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,卫生,全市卫生健康支出115.3亿元,1153000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,文化,全市文化旅游体育与传媒支出23.8亿元,238000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,补贴,收运处置项目补贴标准，核减资金1328万元/年，核减率37%,1328.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,补贴,惠农财政补贴资金33.8亿元，惠及民众173万人,338000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,医疗,险基金支出32.4亿元，机关事业单位基本养老保险基金支出77.6亿元，城镇职工基本医疗保险（含生育保险）基金支出176.5亿元，城乡居民基本医疗保险基金支出77.2亿元,324000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,工资,基本支出24亿元，主要用于保障市级机关事业单位人员工资发放,240000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,physical,项目支出,项目支出32.4亿元，主要用于本,324000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,human,保障,中之重，全力保障资金需求，安排基本民生资金126.7亿元,1267000.0,,5郑州市2025预算.txt
中部,郑州,2025,财政预算报告,physical,建设,安排城市建设和管理资金117.5亿元,1175000.0,,5郑州市2025预算.txt
中部,长沙,2021,财政决算报告,human,科学技术支出,科学技术支出68.79亿元，比上年,687900.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,文化,文化旅游体育与传媒支出19.26亿元，,192600.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,就业,社会保障和就业支出136.62亿元，比上年,1366200.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,保障,力保障机制奖补资金1.19亿元）,11900.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,制造业,持先进制造业高地建设，其中，安排工业发展专项资金4.42亿元，推动实体经济转型升级,44200.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,新能源汽车,安排4.52亿元落实新能源汽车补,45200.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,科技,投入科技发展专项资金6.08亿元，,60800.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,physical,建设,高地建设，其中，安排开放型经济发展专项2.56亿元、国际通,25600.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,补贴,道建设资金7.21亿元、黄花综保区两项补贴等0.47亿元，推动,72100.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,physical,基础设施建设,投入市政基础设施建设资金8亿元，推,80000.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,physical,建设,类资金24亿元，助推全市轨道交通项目建设,240000.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,physical,改造,投入资金1.8亿元，用于老旧小区改造奖补,18000.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,physical,城市,安排资金1亿元，设立城市更新奖补专项,10000.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,农业农村,投入农业农村相关资金19.96亿元，补齐农村基础设施,199600.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,卫生,疫情防控专项资金15.49亿元，支持市公共卫生救治中心改扩,154900.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,职业技能,提取职业技能专账资金10.2亿元，开展职业技能提升行动,102000.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,人才,投入各类人才奖补资金6.2亿元，,62000.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,教育,投入学前教育专项经费2.7亿元，促进公办,27000.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,学生,投入学生资助项目资金17.32亿元,173200.0,,1长沙市2021决算.txt
中部,长沙,2021,财政决算报告,human,养老,乡居民养老补助资金2.4亿元，推动企业退休人员养老金、城乡,24000.0,,1长沙市2021决算.txt
中部,长沙,2022,财政决算报告,human,补助,算支出535.24亿元，上解上级支出222.76亿元，补助下级支出,5352400.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,文化,文化旅游体育与传媒支出20.2亿元，,202000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,就业,社会保障和就业支出145.58亿元，比上年,1455800.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,保障,本财力保障机制奖补资金1.09亿元），比上年增加48.52亿元,10900.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,制造业,投入资金50亿元，支持制造业转型升级，,500000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,创新,技创新和成果转化，累计安排大科城建设发展专项资金超7亿元,70000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,physical,建设,建设资金需求，撬动社会投资达2060亿元,20600000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,补贴,基础设施建设，安排轨道交通项目（含乘客票价补贴）资金31亿元，保障项目运营以及新线路（6号线）如期开通,310000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,污染防治,投入生态环保资金67亿元，重点用于大气、水、土壤污染防治,670000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,physical,建设,统筹整合资金超20亿元，全力支持乡村振兴示范市建设,200000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,保障,金1.56亿元，安排粮食生产发展与保障专项资金1.4亿元，全,14000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,就业,就业服务能力提升示范项目，争取中央财政补助资金1亿元,10000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,就业,入资金14.72亿元，推动稳岗位提技能保就业十六条措施落实,147200.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,人才,安排资金6.98亿元，支持实施长沙人才政策“升级版”45条，,69800.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,体育,筹措资金2000万元设立体育事业发展专项，支持,2000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,卫生,投入资金19亿元，支持方舱医院、后备定点医院和公共卫生救治中心建设等,190000.0,,2长沙市2022决算.txt
中部,长沙,2022,财政决算报告,human,绩效评价,围绕重大政策和项目开展财政重点绩效评价，评价资金约460亿元，进一步拓展绩效评价范围，除部门整体和项目支出外，评价,4600000.0,,2长沙市2022决算.txt
中部,长沙,2023,财政决算报告,human,科学技术支出,科学技术支出84.17亿元，,841700.0,,3长沙市2023决算.txt
中部,长沙,2023,财政决算报告,human,文化,文化旅游体育与传媒支出20.64亿元，比上,206400.0,,3长沙市2023决算.txt
中部,长沙,2023,财政决算报告,human,制造业,投入资金32.2亿元，推动先进制造业高质量发展若干政策,322000.0,,3长沙市2023决算.txt
中部,长沙,2023,财政决算报告,human,保障,统筹各类资金350亿元，保障全市重大项目建设，支持基,3500000.0,,3长沙市2023决算.txt
中部,长沙,2023,财政决算报告,human,补贴,专项财政补贴和风险代偿补偿资金2880万元，共计为3284余户,2880.0,,3长沙市2023决算.txt
中部,长沙,2023,财政决算报告,human,补助,中央和省级补助资金3.87亿元，安排市级补助资金3.68亿元，,38700.0,,3长沙市2023决算.txt
中部,长沙,2023,财政决算报告,physical,林业,筹措资金1亿元支持具有长沙特色的林业产业发展，支,10000.0,,3长沙市2023决算.txt
中部,长沙,2023,财政决算报告,human,医疗,全市拨付财政资金7.19亿元，落实基本医疗保险财政补助人均,71900.0,,3长沙市2023决算.txt
